movie,count,Random,MostPop,UserKNN,ItemKNN,UserKNN with means,BPR,MF,PMF,NMF,WMF,HPF,NeuMF,VAECF
79,0.12135761589403973,6,0,0,0,0,0,0,0,0,0,0,0,8
1535,0.12135761589403973,12,0,0,5,0,0,4,0,0,0,0,0,42
1545,0.12119205298013246,11,0,0,12,0,0,1,2,0,0,0,0,0
1101,0.12086092715231789,8,0,0,3,0,0,0,0,0,0,0,0,2
204,0.1206953642384106,15,0,0,4,0,0,1,0,0,0,1,0,1
693,0.1206953642384106,7,0,0,17,0,0,201,597,1,0,22,0,0
324,0.11986754966887417,11,0,0,18,0,0,0,0,0,0,0,0,12
291,0.11970198675496689,14,0,0,3,0,0,3,0,0,0,0,0,0
666,0.1195364238410596,10,0,0,4,0,0,0,0,0,0,0,0,0
656,0.1195364238410596,15,0,0,2,0,0,0,2,0,0,0,0,3
525,0.11920529801324503,8,0,0,24,0,0,2,0,0,0,0,0,0
226,0.11903973509933775,9,0,0,5,0,0,0,0,0,0,0,0,18
1301,0.11903973509933775,9,0,0,6,0,0,0,0,0,0,0,0,1
170,0.11887417218543046,7,0,0,16,0,39,4,6,0,0,127,442,80
795,0.1185430463576159,11,0,0,7,0,0,13,0,0,0,0,0,0
717,0.1185430463576159,15,0,0,4,0,0,9,10,0,0,0,0,8
294,0.1183774834437086,11,0,0,2,0,0,31,16,0,0,1,0,24
556,0.11821192052980133,7,0,0,7,0,0,0,0,0,0,0,0,6
1131,0.11788079470198676,11,0,0,0,0,0,35,16,0,0,3,0,73
444,0.11771523178807947,8,0,0,10,0,0,31,0,0,0,0,15,0
591,0.11754966887417219,5,0,0,7,0,0,2,3,0,0,0,0,5
1475,0.11705298013245033,7,0,0,8,0,0,11,1,0,0,43,6,67
416,0.11672185430463576,10,0,0,5,0,0,11,7,0,0,2,0,0
520,0.11672185430463576,11,0,0,7,0,0,0,0,0,0,0,0,0
6,0.11655629139072848,12,0,0,8,0,0,35,78,0,0,22,0,3
129,0.11639072847682119,8,0,0,9,0,0,17,0,0,0,0,0,0
573,0.11605960264900662,13,0,0,4,0,0,0,0,0,0,0,0,3
1285,0.11605960264900662,16,0,0,0,0,0,0,0,0,0,1,0,0
222,0.11589403973509933,10,0,0,2,0,0,92,10,0,0,0,0,4
862,0.11589403973509933,13,0,0,0,0,0,1,0,0,0,0,0,32
861,0.11589403973509933,8,0,0,9,0,0,31,87,0,0,0,1,32
622,0.11572847682119206,10,0,0,7,0,0,2,0,0,0,5,0,4
1517,0.11539735099337749,13,0,0,9,0,0,12,16,0,0,6,0,2
839,0.1152317880794702,11,0,0,16,0,0,9,232,20,0,17,0,13
1185,0.11506622516556292,13,0,0,7,0,0,5,0,0,0,0,0,0
491,0.11473509933774835,13,0,0,4,0,0,2,0,0,0,0,0,2
1038,0.11473509933774835,15,0,0,5,0,0,0,0,0,0,0,0,26
182,0.11456953642384106,11,0,0,3,0,0,41,17,0,0,0,0,0
501,0.11440397350993377,13,0,0,0,0,0,0,0,0,0,0,0,72
1529,0.11390728476821192,17,0,0,7,0,0,5,0,0,0,2,1,4
419,0.11374172185430463,11,0,0,6,0,0,12,16,0,0,0,0,7
523,0.11374172185430463,10,0,0,2,0,0,0,0,0,0,15,0,0
111,0.11357615894039735,12,0,0,5,0,0,1,0,0,1,0,0,14
72,0.11357615894039735,8,0,0,1,0,0,0,0,0,0,0,0,0
179,0.11291390728476822,9,0,0,3,0,0,74,65,0,0,28,5,0
745,0.11291390728476822,18,0,0,8,0,0,1,0,0,0,0,0,0
871,0.11291390728476822,15,0,0,4,0,0,3,0,0,0,0,0,0
328,0.11291390728476822,12,0,0,7,0,0,2,0,0,0,5,0,19
363,0.11258278145695365,14,0,0,8,0,0,0,0,0,0,0,0,0
18,0.11258278145695365,9,0,0,5,0,0,1,0,0,0,0,0,0
828,0.11241721854304636,16,0,0,2,0,0,1,0,0,0,0,0,14
2011,0.11208609271523179,12,0,0,29,0,0,31,93,0,0,0,0,0
82,0.1119205298013245,14,0,0,5,0,0,33,0,0,0,158,0,0
88,0.1119205298013245,10,0,0,10,0,0,15,5,0,0,0,0,9
566,0.11175496688741722,10,0,0,1,0,0,4,1,0,0,5,25,27
939,0.11158940397350993,10,0,0,7,0,0,30,28,0,0,35,0,0
675,0.11142384105960265,17,0,0,1,0,0,0,0,0,0,4,0,18
639,0.11142384105960265,12,0,0,3,0,0,0,3,0,0,2,2,26
584,0.11125827814569536,12,0,0,0,0,0,2,0,0,0,1,0,3
585,0.11125827814569536,7,0,0,6,0,0,3,0,0,0,55,0,41
87,0.11109271523178808,6,0,0,9,0,0,0,4,0,0,0,0,0
590,0.11076158940397351,9,0,0,1,0,0,4,10,0,0,0,45,11
325,0.11043046357615895,11,0,0,2,0,0,14,0,0,0,7,0,22
369,0.11043046357615895,11,0,0,6,0,0,2,5,0,0,0,0,1
564,0.11043046357615895,8,0,0,2,0,0,0,3,0,0,0,0,0
1431,0.11043046357615895,12,0,0,2,0,0,0,0,0,0,0,0,0
731,0.11026490066225166,11,0,0,2,0,0,3,8,0,0,0,1,0
274,0.11026490066225166,9,0,0,4,0,0,0,1,0,0,47,6,18
596,0.10993377483443709,11,0,0,4,0,0,2,0,0,0,1,0,1
890,0.10993377483443709,8,0,0,3,0,0,13,0,0,0,0,0,0
1730,0.1097682119205298,10,0,0,15,0,0,10,0,0,0,34,33,28
793,0.10927152317880795,9,0,0,3,0,0,108,96,0,0,1,9,8
495,0.10894039735099338,13,0,0,10,0,0,29,2,0,0,0,0,0
949,0.10894039735099338,9,0,0,0,0,0,22,1,0,0,0,0,42
617,0.10894039735099338,9,0,0,15,0,0,3,0,0,0,0,0,10
29,0.10877483443708609,11,0,0,16,0,0,19,1003,33,3,0,0,0
1105,0.10877483443708609,5,0,0,18,0,0,29,0,0,0,2,0,35
794,0.10827814569536424,9,0,0,24,0,0,64,26,0,0,6,0,12
42,0.10794701986754966,7,0,0,1,0,0,11,0,0,0,7,0,11
975,0.10794701986754966,13,0,0,4,0,0,1,0,0,0,5,0,1
776,0.10778145695364238,10,0,0,1,0,0,1,0,0,0,0,12,0
880,0.1076158940397351,15,0,0,3,0,0,0,3,0,0,0,39,33
1154,0.10695364238410596,12,0,0,2,0,0,1,4,0,0,0,0,0
30,0.10678807947019868,7,0,0,2,0,0,0,0,0,0,2,0,0
1539,0.10678807947019868,18,0,0,13,1,0,16,94,18,0,0,0,16
815,0.10645695364238411,11,0,0,7,0,0,15,0,0,0,0,0,0
1674,0.10645695364238411,6,0,0,1,0,0,0,0,0,0,0,0,15
606,0.10612582781456954,10,0,0,2,0,0,0,0,0,0,0,0,7
107,0.10596026490066225,11,0,0,1,0,0,0,1,0,0,0,24,3
506,0.10596026490066225,8,0,0,5,0,0,35,85,1,0,0,0,0
876,0.10596026490066225,12,0,0,0,0,0,2,0,0,0,0,0,23
130,0.10562913907284768,8,0,0,0,0,0,0,0,0,0,0,4,6
2,0.10529801324503311,7,0,0,7,0,0,2,15,0,0,155,0,62
1070,0.10529801324503311,12,0,0,10,0,0,6,0,0,0,0,0,0
1003,0.10529801324503311,11,0,0,1,0,0,1,0,0,0,0,5,32
873,0.10496688741721855,7,0,0,3,0,0,0,2,0,0,0,0,3
143,0.10496688741721855,6,0,0,6,0,0,41,40,0,0,0,0,6
258,0.10430463576158941,13,0,0,12,0,0,6,7,0,0,2,0,2
885,0.10430463576158941,9,0,0,2,0,0,29,1,0,0,0,0,69
695,0.10397350993377484,3,0,0,0,0,0,0,0,0,0,3,0,7
1092,0.10397350993377484,5,0,0,40,0,0,22,1672,32,31,0,0,10
964,0.10397350993377484,10,0,0,4,0,0,3,1,0,2,0,28,66
1456,0.10397350993377484,6,0,0,15,0,0,1,0,0,0,0,0,12
474,0.10397350993377484,8,0,0,0,0,0,6,1,0,0,0,0,0
903,0.10380794701986755,8,0,0,1,0,0,0,0,0,0,0,0,0
856,0.10364238410596026,12,0,0,0,0,0,0,0,0,0,0,8,15
425,0.10364238410596026,16,0,0,3,0,0,53,18,0,0,0,0,1
91,0.10364238410596026,7,0,0,4,0,0,0,0,0,0,0,0,1
921,0.10364238410596026,14,0,0,1,0,0,7,0,0,0,0,0,26
1011,0.10347682119205298,4,0,0,5,0,0,30,4,0,0,0,0,0
359,0.10331125827814569,6,0,0,1,0,0,2,2,0,0,0,0,0
881,0.10331125827814569,10,0,0,3,0,0,0,2,0,0,0,42,23
836,0.10331125827814569,17,0,0,0,0,0,0,0,0,0,0,0,0
312,0.10314569536423841,8,0,0,9,0,0,2,0,0,0,0,0,2
311,0.10298013245033112,8,0,0,4,0,0,4,0,0,0,0,0,1
1000,0.10231788079470198,13,0,0,2,0,0,17,0,0,0,0,6,8
716,0.10198675496688742,12,0,0,9,0,0,32,15,0,0,0,0,0
825,0.10198675496688742,10,0,0,3,0,0,0,0,0,0,0,0,0
1651,0.10182119205298014,10,0,0,12,0,0,13,10,16,0,90,0,20
1365,0.10182119205298014,8,0,0,1,0,0,0,0,0,0,0,0,0
1209,0.10182119205298014,12,0,0,0,0,0,0,0,0,0,0,0,0
837,0.10149006622516556,15,0,0,1,0,0,57,14,0,0,0,0,6
1133,0.10149006622516556,10,0,0,0,0,0,0,1,0,0,0,0,0
288,0.10149006622516556,5,0,0,11,0,0,47,34,0,0,0,0,0
908,0.10132450331125828,15,0,0,1,0,0,0,0,0,0,0,0,0
187,0.10132450331125828,7,0,0,0,0,0,2,0,0,0,0,0,1
847,0.10115894039735099,11,0,0,10,0,0,23,1,0,0,0,0,0
357,0.10066225165562914,8,0,0,7,0,0,2,0,0,0,5,21,7
238,0.10066225165562914,4,0,0,3,0,0,14,3,0,0,0,0,12
1084,0.10033112582781457,6,0,0,0,0,0,0,0,0,0,0,0,0
970,0.10016556291390728,14,0,0,2,0,0,0,0,0,0,0,0,3
522,0.09966887417218544,7,0,0,0,0,0,2,1,0,0,0,0,1
1423,0.09917218543046358,9,0,0,11,0,0,10,1,0,0,0,0,0
730,0.09917218543046358,12,0,0,7,0,0,4,6,0,0,0,0,0
936,0.09900662251655629,7,0,0,1,0,0,2,1,0,0,0,0,8
562,0.09834437086092715,13,0,0,17,0,0,26,34,0,0,0,0,0
612,0.09834437086092715,9,0,0,3,0,0,4,0,0,0,32,1,53
593,0.09817880794701987,9,0,0,5,0,0,5,12,0,0,0,0,0
631,0.0978476821192053,8,0,0,0,0,0,17,0,0,0,0,0,0
623,0.0978476821192053,7,0,0,8,0,0,0,0,0,0,0,5,26
1331,0.09768211920529801,7,0,0,3,0,0,6,0,0,0,0,0,0
516,0.09768211920529801,10,0,0,0,0,0,5,0,0,0,0,0,30
17,0.09751655629139074,9,0,0,2,0,0,15,4,0,0,27,0,0
149,0.09735099337748344,7,0,0,8,0,0,30,119,0,0,0,0,0
387,0.09668874172185431,8,0,0,0,0,0,2,1,0,0,0,6,0
1280,0.09668874172185431,10,0,0,1,0,0,2,1,0,0,0,0,0
1258,0.09652317880794702,8,0,0,3,0,0,3,0,0,0,0,0,0
500,0.09652317880794702,7,0,0,6,0,0,33,0,0,0,0,0,0
723,0.09635761589403974,8,0,0,8,0,0,35,0,0,1,4,9,92
923,0.09586092715231788,6,0,0,5,0,0,5,0,0,0,0,0,20
219,0.0956953642384106,13,0,0,5,0,0,1,0,0,0,0,0,2
1162,0.09552980132450331,9,0,0,0,0,0,0,3,0,0,0,0,26
37,0.09552980132450331,6,0,0,4,0,0,4,0,0,0,64,1,84
655,0.09519867549668874,11,0,0,2,0,0,0,0,0,0,0,4,34
1088,0.09486754966887417,14,0,0,1,0,0,0,0,0,0,0,0,0
771,0.09486754966887417,13,0,0,11,0,0,22,18,0,0,0,0,0
229,0.09470198675496688,10,0,0,4,0,0,8,1,0,0,0,0,6
857,0.09470198675496688,12,0,0,4,0,0,29,6,0,0,13,0,8
366,0.0945364238410596,5,0,0,10,0,0,72,28,0,0,0,0,6
1226,0.09437086092715231,9,0,0,3,0,0,6,0,0,0,0,0,0
1230,0.09420529801324504,14,0,0,1,0,0,8,14,0,0,0,0,5
1190,0.09420529801324504,8,0,0,0,0,0,0,0,0,0,0,0,0
46,0.09403973509933775,10,0,0,3,0,0,7,0,0,0,0,0,3
594,0.09387417218543047,12,0,0,4,0,0,0,0,0,0,60,0,29
878,0.0935430463576159,13,0,0,0,0,0,0,0,0,0,0,0,0
615,0.0935430463576159,10,0,0,1,0,0,4,1,0,0,0,0,11
1046,0.0935430463576159,5,0,0,2,0,0,3,0,0,0,17,0,54
131,0.0935430463576159,14,0,0,1,0,0,0,0,0,0,0,0,51
887,0.09337748344370861,11,0,0,3,0,0,0,0,0,0,0,0,5
1184,0.09337748344370861,2,0,0,0,0,0,0,0,0,0,0,9,8
115,0.09337748344370861,12,0,0,4,0,0,22,11,0,0,4,0,0
327,0.09337748344370861,6,0,0,0,0,0,0,0,0,0,0,0,0
849,0.09321192052980132,12,0,0,0,0,0,3,15,0,0,0,0,1
1341,0.09321192052980132,13,0,0,0,0,0,0,0,0,0,0,3,23
1023,0.09304635761589404,12,0,0,7,0,0,1,1,0,0,1,0,4
196,0.09304635761589404,6,0,0,3,0,0,0,4,0,0,0,0,1
439,0.09288079470198675,5,0,0,8,0,0,3,0,0,0,0,0,0
411,0.09271523178807947,9,0,0,2,0,0,45,10,0,0,2,0,25
1157,0.09271523178807947,9,0,0,0,0,0,4,19,0,0,0,0,0
173,0.09254966887417218,5,0,0,4,0,0,19,0,0,0,0,0,7
77,0.09254966887417218,12,0,0,6,0,0,6,0,0,4,0,2,18
508,0.09254966887417218,8,0,0,2,0,0,30,0,0,0,0,9,32
1629,0.0923841059602649,12,0,0,4,0,0,0,0,0,0,0,0,0
1216,0.0923841059602649,12,0,0,1,0,0,1,0,0,0,0,0,0
753,0.09221854304635761,11,0,0,0,0,0,14,0,0,0,0,0,0
869,0.09221854304635761,7,0,0,3,0,0,24,7,0,0,0,0,0
484,0.09188741721854304,7,0,0,3,0,0,26,19,0,0,0,0,3
448,0.09172185430463577,6,0,0,4,0,0,6,0,0,0,0,0,0
673,0.09172185430463577,12,0,0,4,0,0,1,1,0,0,0,0,0
916,0.09155629139072848,4,0,0,5,0,0,37,71,0,0,0,0,0
1237,0.0912251655629139,12,0,0,18,0,0,26,161,1,44,184,1,88
1259,0.09105960264900662,13,0,0,1,0,0,0,0,0,0,0,3,12
701,0.09089403973509934,10,0,0,3,0,0,19,32,0,0,0,0,0
1111,0.09089403973509934,12,0,0,0,0,0,4,0,0,0,1,0,27
1405,0.09072847682119205,13,0,0,4,0,0,3,0,0,0,0,0,0
192,0.09072847682119205,7,0,0,9,0,0,39,5,0,0,0,0,45
53,0.09072847682119205,8,0,0,7,0,0,6,1,0,0,0,0,1
409,0.0902317880794702,8,0,0,0,0,0,0,0,0,0,0,0,18
1276,0.09006622516556291,12,0,0,5,0,0,1,0,0,0,0,0,0
993,0.08973509933774834,11,0,0,1,0,0,19,9,0,0,0,0,14
842,0.08973509933774834,12,0,0,4,0,0,0,0,0,0,0,0,0
1346,0.08973509933774834,8,0,0,0,0,0,1,0,0,0,0,0,0
954,0.08956953642384106,6,0,0,1,0,0,0,0,0,0,0,0,0
704,0.08956953642384106,7,0,0,7,0,0,18,0,0,0,0,0,0
960,0.08956953642384106,11,0,0,18,0,0,24,1,0,1,103,23,52
577,0.08956953642384106,16,0,0,2,0,0,2,0,0,0,0,0,0
144,0.08940397350993377,10,0,0,3,0,0,1,0,0,0,0,0,0
783,0.08874172185430464,10,0,0,2,0,0,0,1,0,0,0,0,0
853,0.08857615894039735,6,0,0,0,0,0,66,5,0,0,0,0,0
568,0.08841059602649007,11,0,0,0,0,0,0,1,0,0,0,0,1
399,0.08841059602649007,9,0,0,4,0,0,5,0,0,0,2,0,19
683,0.08824503311258278,7,0,0,0,0,0,1,0,0,0,0,0,0
800,0.08824503311258278,12,0,0,0,0,0,0,0,0,0,0,0,0
1264,0.08774834437086093,11,0,0,3,0,0,18,8,0,0,0,0,6
193,0.08758278145695364,8,0,0,0,0,0,0,0,0,0,0,0,0
686,0.08741721854304636,9,0,0,3,0,0,3,0,0,0,0,0,0
932,0.08725165562913907,4,0,0,1,0,0,0,0,0,0,0,0,43
1,0.0869205298013245,7,0,0,2,0,0,9,0,0,0,0,0,0
682,0.0869205298013245,9,0,0,1,0,0,4,0,0,0,20,0,32
296,0.08675496688741721,9,0,0,0,0,0,3,0,0,0,0,0,2
323,0.08658940397350993,13,0,0,4,0,0,118,4,0,0,0,0,0
208,0.08642384105960264,10,0,0,8,0,0,0,0,0,0,0,0,3
159,0.08625827814569537,11,0,0,10,0,0,12,65,0,0,0,0,0
1691,0.08609271523178808,14,0,0,1,0,0,3,0,0,0,0,0,12
553,0.08609271523178808,13,0,0,3,0,0,0,0,0,0,0,0,0
101,0.0859271523178808,11,0,0,17,0,0,15,109,0,0,0,15,7
803,0.0857615894039735,3,0,0,5,0,0,3,0,0,0,0,0,19
696,0.0857615894039735,8,0,0,4,0,0,9,4,0,0,0,0,0
692,0.08543046357615894,7,0,0,2,0,0,0,0,0,0,0,0,1
688,0.08526490066225166,9,0,0,1,0,0,12,14,0,0,0,0,0
1368,0.08526490066225166,4,0,0,4,0,0,0,0,0,0,0,0,0
1231,0.08509933774834437,18,0,0,22,0,0,17,0,60,1,27,0,84
1304,0.08509933774834437,7,0,0,2,0,0,0,0,0,0,0,0,3
268,0.08493377483443709,10,0,0,1,0,0,0,0,0,0,0,0,20
760,0.0847682119205298,5,0,0,0,0,0,0,0,0,0,0,0,6
1242,0.08460264900662251,13,0,0,1,0,0,0,0,0,0,0,0,4
1198,0.08460264900662251,9,0,0,0,0,0,0,0,0,0,0,0,2
632,0.08460264900662251,8,0,0,3,0,0,1,0,0,0,0,0,51
1176,0.08443708609271523,11,0,0,2,0,0,1,0,0,0,0,0,2
530,0.08427152317880794,9,0,0,6,0,0,16,1,0,0,0,0,0
1064,0.08394039735099337,13,0,0,10,0,0,13,4,0,0,0,0,0
284,0.08394039735099337,6,0,0,9,0,0,35,4,0,0,3,0,14
423,0.0837748344370861,10,0,0,1,0,0,0,0,0,0,0,0,16
868,0.0837748344370861,12,0,0,2,0,0,68,38,0,0,111,0,22
178,0.0836092715231788,11,0,0,0,0,0,0,0,0,0,0,0,0
1272,0.08344370860927153,9,0,0,2,0,0,3,0,0,0,6,0,0
663,0.08344370860927153,12,0,0,2,0,0,0,0,0,0,0,0,0
99,0.08311258278145696,9,0,0,1,0,0,1,1,0,0,0,0,33
453,0.08294701986754967,17,0,0,11,0,0,3,25,0,0,55,2,7
412,0.08294701986754967,13,0,0,4,0,0,6,2,0,0,0,0,28
1102,0.08278145695364239,8,0,0,0,0,0,0,0,0,0,0,0,10
1063,0.0826158940397351,5,0,0,0,0,0,0,0,0,0,0,0,0
446,0.0826158940397351,4,0,0,2,0,0,2,0,0,0,0,0,1
588,0.08245033112582781,12,0,0,0,0,0,7,0,0,0,8,0,2
1723,0.08245033112582781,9,0,0,0,0,0,2,0,0,0,0,0,0
1558,0.08228476821192053,10,0,0,0,0,0,1,0,0,0,0,0,0
580,0.08228476821192053,10,0,0,4,0,0,6,0,0,0,0,0,0
2091,0.08211920529801324,8,0,0,12,0,0,1,0,0,0,9,0,5
135,0.08195364238410596,7,0,0,4,0,0,0,0,0,0,0,0,0
73,0.08195364238410596,4,0,0,0,0,0,1,0,0,0,0,0,1
1726,0.0816225165562914,7,0,0,0,0,0,0,0,0,0,0,0,0
95,0.0816225165562914,10,0,0,8,0,0,32,0,0,0,0,0,0
1393,0.0816225165562914,12,0,0,3,0,0,0,0,0,0,10,0,0
488,0.0814569536423841,7,0,0,3,0,0,1,0,0,0,0,0,2
276,0.08129139072847683,4,0,0,19,0,0,42,98,0,0,0,0,6
34,0.08112582781456953,14,0,0,3,0,0,1,8,0,0,8,0,2
405,0.08096026490066226,7,0,0,2,0,0,0,0,0,0,0,0,0
1069,0.08062913907284769,12,0,0,5,0,0,0,0,0,0,0,0,0
898,0.08062913907284769,9,0,0,1,0,0,0,0,0,0,0,0,0
201,0.0802980132450331,4,0,0,0,0,0,19,0,0,0,0,0,0
917,0.0802980132450331,10,0,0,10,0,0,0,0,0,0,0,0,7
480,0.07996688741721854,12,0,0,0,0,0,9,0,0,0,0,0,0
681,0.07996688741721854,8,0,0,20,0,0,6,1,0,0,0,0,0
348,0.07996688741721854,8,0,0,7,0,0,3,0,0,0,0,0,0
1450,0.07980132450331126,13,0,0,17,0,0,11,0,0,0,90,26,24
418,0.07963576158940397,7,0,0,1,0,0,0,0,0,0,0,0,1
1004,0.07947019867549669,9,0,0,2,0,0,4,1,0,0,0,0,22
337,0.07947019867549669,12,0,0,8,0,0,1,0,0,0,28,3,9
1283,0.07947019867549669,9,0,0,18,0,0,13,405,104,16,7,0,13
464,0.0793046357615894,9,0,0,3,0,0,32,0,0,0,0,0,0
1492,0.0793046357615894,4,0,0,5,0,0,1,0,0,0,6,0,7
1333,0.07913907284768212,8,0,0,1,0,0,3,0,0,0,0,0,0
365,0.07913907284768212,6,0,0,11,0,0,4,0,0,0,2,0,14
999,0.07913907284768212,12,0,0,0,0,0,12,1,0,0,0,0,0
858,0.07897350993377483,13,0,0,1,0,0,0,0,0,0,0,0,0
1081,0.07897350993377483,11,0,0,0,0,0,0,0,0,0,0,0,11
958,0.07897350993377483,18,0,0,3,0,0,10,1,0,0,0,0,0
463,0.07880794701986756,8,0,0,2,0,0,40,1,0,0,0,0,0
877,0.07880794701986756,7,0,0,0,0,0,0,0,0,0,0,0,14
1177,0.07864238410596026,8,0,0,5,0,0,12,1,0,0,0,0,0
910,0.07864238410596026,7,0,0,1,0,0,0,4,0,0,0,0,21
479,0.07864238410596026,6,0,0,3,0,0,2,0,0,0,0,0,0
1433,0.07864238410596026,11,0,0,0,0,0,1,0,0,0,0,0,0
1103,0.07864238410596026,11,0,0,0,0,0,0,0,0,0,0,0,2
1336,0.07864238410596026,6,0,0,0,0,0,7,4,0,0,3,0,10
510,0.07847682119205299,7,0,0,3,0,0,25,0,0,0,0,0,0
1488,0.07847682119205299,11,0,0,3,0,0,6,0,0,0,12,6,26
703,0.07847682119205299,9,0,0,0,0,0,13,46,0,0,0,0,0
979,0.07847682119205299,10,0,0,2,0,0,18,5,0,0,0,0,2
539,0.0783112582781457,13,0,0,14,0,0,8,35,0,0,0,0,0
563,0.0781456953642384,14,0,0,5,0,0,2,1,0,0,0,0,0
1163,0.07798013245033113,9,0,0,3,0,0,18,0,0,0,0,0,0
1617,0.07798013245033113,15,0,0,0,0,0,1,0,0,0,0,0,2
1685,0.07798013245033113,13,0,0,0,0,0,0,0,0,0,0,0,0
1449,0.07781456953642384,7,0,0,12,0,0,105,425,320,0,3,0,18
968,0.07781456953642384,7,0,0,1,0,0,2,0,0,0,0,0,0
32,0.07764900662251656,9,0,0,1,0,0,6,0,0,0,0,0,12
502,0.07764900662251656,8,0,0,1,0,0,12,2,0,0,0,0,0
308,0.0771523178807947,8,0,0,0,0,0,0,0,0,0,0,0,0
1526,0.07682119205298013,8,0,0,3,0,0,1,0,0,0,0,0,1
1007,0.07665562913907285,13,0,0,0,0,0,3,2,0,0,0,0,0
1856,0.07665562913907285,14,0,0,1,0,0,0,0,0,0,0,0,0
872,0.07665562913907285,7,0,0,0,0,0,35,6,0,0,0,0,0
342,0.07649006622516556,11,0,0,12,0,0,12,2,1,0,7,0,0
157,0.07632450331125828,9,0,0,0,0,0,1,2,0,0,0,0,1
1071,0.07632450331125828,12,0,0,4,0,0,6,0,0,0,0,0,0
121,0.07632450331125828,9,0,0,7,0,0,3,0,0,0,12,16,19
1202,0.076158940397351,10,0,0,1,0,0,1,1,0,0,0,0,4
1292,0.076158940397351,11,0,0,9,0,0,10,0,0,0,27,0,0
180,0.0759933774834437,11,0,0,0,0,0,1,0,0,0,0,0,7
340,0.0759933774834437,7,0,0,0,0,0,19,1,0,0,0,0,38
576,0.07582781456953643,11,0,0,7,0,0,2,0,0,0,0,0,3
1655,0.07582781456953643,6,0,0,1,0,0,0,1,0,0,0,0,0
1352,0.07566225165562913,9,0,0,4,0,0,1,0,0,0,0,0,0
599,0.07549668874172186,12,0,0,2,0,0,45,30,0,0,0,0,0
460,0.07549668874172186,7,0,0,4,0,0,0,0,0,0,0,0,4
361,0.07533112582781457,17,0,0,5,0,0,3,0,0,0,0,0,0
1155,0.07533112582781457,14,0,0,0,0,0,3,2,0,0,0,0,42
1613,0.07516556291390729,6,0,0,0,0,0,29,4,0,0,0,0,0
950,0.075,5,0,0,6,0,0,5,0,0,0,0,0,1
1453,0.075,9,0,0,2,0,0,23,0,0,0,0,0,5
560,0.075,9,0,0,12,0,0,7,6,1,0,0,0,3
1523,0.075,11,0,0,2,0,0,54,2,0,0,0,0,0
467,0.07483443708609272,8,0,0,11,0,0,4,3,0,0,0,0,0
140,0.07483443708609272,8,0,0,3,0,0,6,0,0,0,0,0,0
191,0.07466887417218543,10,0,0,0,0,0,12,0,0,0,0,0,0
1179,0.07466887417218543,9,0,0,0,0,0,16,27,0,0,40,0,32
618,0.07466887417218543,8,0,0,4,0,0,9,10,0,0,7,0,0
2003,0.07466887417218543,9,0,0,7,0,0,2,4,0,0,0,0,0
63,0.07450331125827815,11,0,0,19,0,0,13,0,0,0,0,0,7
1049,0.07450331125827815,9,0,0,3,0,0,25,60,0,0,0,0,0
106,0.07450331125827815,10,0,0,5,0,0,36,0,0,0,3,0,0
355,0.07450331125827815,13,0,0,4,0,0,4,0,0,0,0,2,3
65,0.07417218543046358,10,0,0,1,0,0,0,0,0,0,0,0,11
1662,0.07417218543046358,13,0,0,5,0,0,25,4,0,0,3,0,0
937,0.07417218543046358,3,0,0,0,0,0,0,0,0,0,0,0,0
278,0.07400662251655629,9,0,0,1,0,0,0,0,0,0,0,0,3
1387,0.07400662251655629,7,0,0,1,0,0,0,0,0,0,0,0,0
552,0.073841059602649,10,0,0,2,0,0,65,0,0,0,0,0,0
1271,0.07367549668874172,6,0,0,1,0,0,1,0,0,0,0,0,0
1451,0.07367549668874172,8,0,0,8,0,0,0,0,47,1,1,0,3
1566,0.07367549668874172,10,0,0,6,0,0,3,0,0,0,0,0,1
2041,0.07334437086092715,10,0,0,6,0,0,33,2,0,0,0,0,0
1211,0.07334437086092715,6,0,0,3,0,0,1,12,0,0,0,0,0
1503,0.07334437086092715,14,0,0,5,0,0,2,0,0,0,0,0,1
1499,0.07317880794701986,7,0,0,11,0,0,9,0,0,0,0,0,0
16,0.07317880794701986,15,0,0,2,0,0,9,0,0,0,0,0,0
56,0.07301324503311259,6,0,0,0,0,0,1,0,0,0,0,0,0
1066,0.0728476821192053,13,0,0,0,0,0,5,3,0,0,0,0,0
1016,0.07251655629139073,6,0,0,2,0,0,12,6,0,0,0,0,1
1439,0.07251655629139073,10,0,0,2,0,0,0,0,0,0,0,0,1
21,0.07251655629139073,5,0,0,11,0,0,78,567,45,0,0,0,0
545,0.07235099337748345,21,0,0,1,0,0,28,323,0,0,0,0,0
1715,0.07218543046357616,5,0,0,1,0,0,0,0,0,0,0,0,0
2320,0.07201986754966887,12,0,0,2,0,0,0,1,0,0,0,0,0
1644,0.07185430463576159,8,0,0,2,0,0,2,0,0,0,0,0,13
1095,0.07185430463576159,8,0,0,0,0,0,0,0,0,0,0,0,0
1213,0.07185430463576159,8,0,0,0,0,0,50,1,0,0,0,0,0
746,0.0716887417218543,10,0,0,1,0,0,0,0,0,0,0,0,0
1459,0.0716887417218543,10,0,0,1,0,0,2,0,0,0,0,0,0
31,0.07135761589403973,11,0,0,3,0,0,11,1,0,0,0,0,0
260,0.07135761589403973,8,0,0,3,0,0,0,0,0,0,0,0,0
561,0.07135761589403973,16,0,0,2,0,0,12,0,0,0,0,0,0
